dataset,relation,keep,edge_seed,seed,model,norm,init,layers,n_nodes,n_edges,auc,auprc,mad,mad_random,train_time_s,mean_degree,deg_p50,deg_p90,deg_max,isolated_frac,edge_homophily,n_components,largest_cc_frac,boot_auc_mean,boot_auc_std,boot_auprc_mean,boot_auprc_std,f1@90,prec@90,rec@90,f1@99,prec@99,rec@99,f1@99.9,prec@99.9,rec@99.9
yelp,net_rsr,0.4,1,2,SAGE,none,default,2,45954,2722194,0.8331361398892642,0.5099398169275224,0.11110197752714157,0.13233259320259094,10.9,59.237369537353516,60.0,108.0,221.0,0.004047525580972433,0.7719427943229675,923,0.010140575357966662,0.8330715927562257,0.005645918424313091,0.5095536615462255,0.015104846428924294,0.46365248226950356,0.5684782608695652,0.39146706586826346,0.10644257703081232,0.8260869565217391,0.05688622754491018,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.4,1,3,SAGE,none,default,2,45954,2722194,0.8104142243771114,0.47830954973516293,0.0837593749165535,0.10049281269311905,10.9,59.237369537353516,60.0,108.0,221.0,0.004047525580972433,0.7719427943229675,923,0.010140575357966662,0.8113004329203639,0.005628557001865978,0.48064629790954955,0.012649448673590509,0.4326241134751773,0.5304347826086957,0.3652694610778443,0.1092436974789916,0.8478260869565217,0.058383233532934134,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.4,1,1,SAGE,graph,default,2,45954,2722194,0.8652432120230007,0.6001887135230908,0.3220210671424866,0.41758307814598083,12.6,59.237369537353516,60.0,108.0,221.0,0.004047525580972433,0.7719427943229675,923,0.010140575357966662,0.8654485999249588,0.005375263112858981,0.6014277972191328,0.013173182529340058,0.5372340425531915,0.658695652173913,0.4535928143712575,0.11204481792717087,0.8695652173913043,0.059880239520958084,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.4,1,2,SAGE,graph,default,2,45954,2722194,0.8717642680524897,0.6222306873970374,0.32965630292892456,0.415851354598999,12.6,59.237369537353516,60.0,108.0,221.0,0.004047525580972433,0.7719427943229675,923,0.010140575357966662,0.8715440035431363,0.005183652743959791,0.6221518907929153,0.014654233659595452,0.5531914893617021,0.6782608695652174,0.46706586826347307,0.11904761904761904,0.9239130434782609,0.06362275449101797,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.4,1,3,SAGE,graph,default,2,45954,2722194,0.8617546602314718,0.6067796341689836,0.28155794739723206,0.365599662065506,12.5,59.237369537353516,60.0,108.0,221.0,0.004047525580972433,0.7719427943229675,923,0.010140575357966662,0.8617479805257702,0.0052096380393074,0.60787758389679,0.014517987171856341,0.5328014184397163,0.6532608695652173,0.4498502994011976,0.12184873949579832,0.9456521739130435,0.06511976047904192,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.4,2,1,GCN,none,default,2,45954,2722194,0.5969862559758283,0.24379294311625802,4.332957178121433e-05,0.010111507959663868,24.5,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.59651308061793,0.007387130844098897,0.2452443165761888,0.010910897991916524,0.24113475177304963,0.2956521739130435,0.20359281437125748,0.06582633053221289,0.5108695652173914,0.035179640718562874,0.013363028953229399,0.8181818181818182,0.006736526946107785
yelp,net_rsr,0.4,2,2,GCN,none,default,2,45954,2722194,0.596024711651036,0.2315827486620169,4.0232782339444384e-05,0.010575257241725922,24.5,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.5946165377858926,0.008421070431501903,0.2302013924813105,0.011053815272013632,0.225177304964539,0.27608695652173915,0.19011976047904192,0.06162464985994398,0.4782608695652174,0.03293413173652695,0.008915304606240713,0.6,0.004491017964071856
yelp,net_rsr,0.4,2,3,GCN,none,default,2,45954,2722194,0.600410542839982,0.23995841096926462,5.533493822440505e-05,0.012252149172127247,24.5,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.601484893013871,0.008814656248655068,0.24176503953189524,0.011729461284165799,0.23315602836879432,0.2858695652173913,0.1968562874251497,0.06442577030812324,0.5,0.0344311377245509,0.010401188707280832,0.7,0.005239520958083832
yelp,net_rsr,0.4,2,1,GCN,graph,default,2,45954,2722194,0.6589289280400502,0.30231971542192054,0.0027291313745081425,0.3654314875602722,26.3,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.6583661522158721,0.007993242472263525,0.30379418540580794,0.012069659774834035,0.2916666666666667,0.3576086956521739,0.24625748502994013,0.08543417366946779,0.6630434782608695,0.04565868263473054,0.01188707280832095,0.8,0.005988023952095809
yelp,net_rsr,0.4,2,2,GCN,graph,default,2,45954,2722194,0.6662615133785382,0.3061021272440428,0.0030070962384343147,0.32455313205718994,26.3,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.6638486583967641,0.009131322777917799,0.303524460945751,0.014131846633232177,0.29521276595744683,0.36195652173913045,0.24925149700598803,0.08823529411764706,0.6847826086956522,0.04715568862275449,0.007429420505200594,0.5,0.0037425149700598802
yelp,net_rsr,0.4,2,3,GCN,graph,default,2,45954,2722194,0.6682105652493384,0.3031752327512689,0.0028448840603232384,0.35473987460136414,26.3,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.6683591485921534,0.008504649308738382,0.30428588593238365,0.01346013828626285,0.30407801418439717,0.37282608695652175,0.25673652694610777,0.08823529411764706,0.6847826086956522,0.04715568862275449,0.010401188707280832,0.7,0.005239520958083832
yelp,net_rsr,0.4,2,1,SAGE,none,default,2,45954,2722194,0.8100708905508738,0.46911322865713206,0.09765937179327011,0.112856425344944,10.9,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.8104269064765768,0.005888767976054213,0.46900799898125567,0.013110624895117063,0.43351063829787234,0.5315217391304348,0.36601796407185627,0.1092436974789916,0.8478260869565217,0.058383233532934134,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.4,2,2,SAGE,none,default,2,45954,2722194,0.8321305295468127,0.5114351164404092,0.11208108812570572,0.12976771593093872,10.9,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.8318408416422632,0.005637558450600203,0.5110503949036034,0.01501530327730693,0.4592198581560284,0.5630434782608695,0.38772455089820357,0.11204481792717087,0.8695652173913043,0.059880239520958084,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.4,2,3,SAGE,none,default,2,45954,2722194,0.8104717245752893,0.48026041865962077,0.08880598843097687,0.10271511226892471,10.9,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.8114510610138004,0.005550661663955838,0.48294731108086836,0.01245328905658248,0.4370567375886525,0.5358695652173913,0.3690119760479042,0.1092436974789916,0.8478260869565217,0.058383233532934134,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.4,2,1,SAGE,graph,default,2,45954,2722194,0.8649415146285839,0.602857189800744,0.3231198489665985,0.4192923605442047,12.5,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.8653385994150282,0.005229429959900034,0.6037093102388169,0.01317089532531609,0.5336879432624113,0.6543478260869565,0.4505988023952096,0.11764705882352941,0.9130434782608695,0.06287425149700598,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.4,2,2,SAGE,graph,default,2,45954,2722194,0.8734363947766383,0.6287092538307935,0.32540804147720337,0.41217783093452454,12.6,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.8729270734403594,0.005172878699813277,0.627730500771658,0.014165384617537519,0.5523049645390071,0.6771739130434783,0.4663173652694611,0.12324929971988796,0.9565217391304348,0.0658682634730539,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.4,2,3,SAGE,graph,default,2,45954,2722194,0.8631862579576082,0.6143906797415497,0.2819535732269287,0.36649537086486816,12.6,59.237369537353516,59.0,108.0,218.0,0.004091047681868076,0.7722065448760986,920,0.010140575357966662,0.8632582650347658,0.004915632874084365,0.6156948584755685,0.01355759538839112,0.5407801418439716,0.6630434782608695,0.4565868263473054,0.12044817927170869,0.9347826086956522,0.06437125748502993,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.4,3,1,GCN,none,default,2,45954,2722194,0.5997328313078527,0.23395270759596926,3.533594644977711e-05,0.009027928113937378,24.5,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.5996781122086198,0.007264371900128661,0.23588256457281287,0.010424128688469207,0.2402482269503546,0.29456521739130437,0.2028443113772455,0.06442577030812324,0.5,0.0344311377245509,0.010401188707280832,0.7,0.005239520958083832
yelp,net_rsr,0.4,3,2,GCN,none,default,2,45954,2722194,0.5994211773753918,0.22899370650857678,3.915594061254524e-05,0.010803693905472755,24.5,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.5980434022188491,0.008333924408047231,0.2279794468820755,0.011374289525593082,0.22340425531914893,0.27391304347826084,0.18862275449101795,0.05742296918767507,0.44565217391304346,0.030688622754491017,0.010401188707280832,0.7,0.005239520958083832
yelp,net_rsr,0.4,3,3,GCN,none,default,2,45954,2722194,0.6019962525305804,0.23875491912939742,5.5074880947358906e-05,0.012666675262153149,24.5,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.6029311050574194,0.00849237478111341,0.24076796785905025,0.011587450364523723,0.2402482269503546,0.29456521739130437,0.2028443113772455,0.058823529411764705,0.45652173913043476,0.03143712574850299,0.010401188707280832,0.7,0.005239520958083832
yelp,net_rsr,0.4,3,1,GCN,graph,default,2,45954,2722194,0.654037790635633,0.2943726887110216,0.0028218079824000597,0.3677227199077606,26.3,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.6539084069301948,0.0076149394489002774,0.2960576712010407,0.012476450083040212,0.28368794326241137,0.34782608695652173,0.23952095808383234,0.08403361344537816,0.6521739130434783,0.04491017964071856,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.4,3,2,GCN,graph,default,2,45954,2722194,0.6608104755356904,0.30610195522672246,0.0029317799489945173,0.32009273767471313,26.3,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.6584762676429226,0.008908894188225257,0.303727435417682,0.012914398766594294,0.2898936170212766,0.35543478260869565,0.24476047904191617,0.09103641456582633,0.7065217391304348,0.048652694610778445,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.4,3,3,GCN,graph,default,2,45954,2722194,0.6602291852140932,0.29843101601964145,0.00264540477655828,0.35216429829597473,26.3,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.6605735082941712,0.008236859914614418,0.2997902828859835,0.013540346944624282,0.2854609929078014,0.35,0.2410179640718563,0.08823529411764706,0.6847826086956522,0.04715568862275449,0.010401188707280832,0.7,0.005239520958083832
yelp,net_rsr,0.4,3,1,SAGE,none,default,2,45954,2722194,0.8101845570569656,0.47216739111766676,0.09994478523731232,0.1159386858344078,10.9,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.8103609221028996,0.006001366132767351,0.4717060388670036,0.012918178370108724,0.42819148936170215,0.525,0.3615269461077844,0.10644257703081232,0.8260869565217391,0.05688622754491018,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.4,3,2,SAGE,none,default,2,45954,2722194,0.8284768611961414,0.5041951350981282,0.11180342733860016,0.1300995945930481,10.9,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.828241305352977,0.005458605028372715,0.5038590147418963,0.014221012967875597,0.44680851063829785,0.5478260869565217,0.3772455089820359,0.11624649859943978,0.9021739130434783,0.06212574850299401,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.4,3,3,SAGE,none,default,2,45954,2722194,0.8063278991914338,0.47755854241097734,0.08872789144515991,0.10334458202123642,10.9,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.8072602638399186,0.005605721332093363,0.4805059128783891,0.012268441859379486,0.43351063829787234,0.5315217391304348,0.36601796407185627,0.1134453781512605,0.8804347826086957,0.06062874251497006,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.4,3,1,SAGE,graph,default,2,45954,2722194,0.8651843779345586,0.6062545615485422,0.321809321641922,0.4203525185585022,12.5,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.8654309431196948,0.005298270044116537,0.6065700673286522,0.012498566928278268,0.5372340425531915,0.658695652173913,0.4535928143712575,0.11624649859943978,0.9021739130434783,0.06212574850299401,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.4,3,2,SAGE,graph,default,2,45954,2722194,0.8704649636572068,0.6337829877737554,0.33424004912376404,0.4169623553752899,12.6,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.8701155731541813,0.004992661092736452,0.6326853331432064,0.013572960066783204,0.5611702127659575,0.6880434782608695,0.47380239520958084,0.12745098039215685,0.9891304347826086,0.06811377245508982,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.4,3,3,SAGE,graph,default,2,45954,2722194,0.8603136299956096,0.6115733180981211,0.2808390259742737,0.36388176679611206,12.5,59.237369537353516,60.0,107.0,218.0,0.003851677756756544,0.7722219824790955,908,0.010140575357966662,0.8603496549144318,0.004974698539508459,0.6136984117620385,0.014376625260406763,0.5478723404255319,0.6717391304347826,0.4625748502994012,0.12184873949579832,0.9456521739130435,0.06511976047904192,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.6,1,1,GCN,none,default,2,45954,4083292,0.5874854796516945,0.22583443555764487,5.8746904869622085e-06,0.007630995474755764,36.0,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.58848052670907,0.008017924276999065,0.2286205258061098,0.009963159531482815,0.22695035460992907,0.2782608695652174,0.19161676646706588,0.06022408963585434,0.4673913043478261,0.03218562874251497,0.008915304606240713,0.6,0.004491017964071856
yelp,net_rsr,0.6,1,2,GCN,none,default,2,45954,4083292,0.593179380800517,0.2265703135321966,7.81090602686163e-06,0.009753584861755371,36.1,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.5915109847571347,0.009231502045215835,0.2253741509343166,0.011332683799495077,0.21897163120567376,0.2684782608695652,0.18488023952095808,0.0546218487394958,0.42391304347826086,0.029191616766467067,0.007429420505200594,0.5,0.0037425149700598802
yelp,net_rsr,0.6,1,3,GCN,none,default,2,45954,4083292,0.5901341569661085,0.23374175542269038,9.96089875116013e-06,0.010966798290610313,36.1,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.5909597173317697,0.00818075518024921,0.2353520115975644,0.010798939332751013,0.23315602836879432,0.2858695652173913,0.1968562874251497,0.06162464985994398,0.4782608695652174,0.03293413173652695,0.010401188707280832,0.7,0.005239520958083832
yelp,net_rsr,0.6,1,1,GCN,graph,default,2,45954,4083292,0.6405906523256948,0.2793633117985195,0.0007591551402583718,0.4058370292186737,37.9,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.6408343604426427,0.007744767869273366,0.28118511630451853,0.011601019164932344,0.2624113475177305,0.3217391304347826,0.2215568862275449,0.0784313725490196,0.6086956521739131,0.041916167664670656,0.010401188707280832,0.7,0.005239520958083832
yelp,net_rsr,0.6,1,2,GCN,graph,default,2,45954,4083292,0.6483830963327927,0.296970950213554,0.0007919073104858398,0.3472801446914673,37.9,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.6460328482836231,0.009164410786251442,0.2950941472042745,0.013541933825887342,0.2765957446808511,0.3391304347826087,0.23353293413173654,0.0938375350140056,0.7282608695652174,0.050149700598802395,0.01188707280832095,0.8,0.005988023952095809
yelp,net_rsr,0.6,1,3,GCN,graph,default,2,45954,4083292,0.6468907589606938,0.28557944294155413,0.0006833423976786435,0.37282949686050415,37.9,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.6470761164513561,0.008227691166539033,0.28710272041456236,0.012823693887708926,0.27570921985815605,0.33804347826086956,0.23278443113772454,0.08403361344537816,0.6521739130434783,0.04491017964071856,0.010401188707280832,0.7,0.005239520958083832
yelp,net_rsr,0.6,1,1,SAGE,none,default,2,45954,4083292,0.8131913362684,0.47221201499963716,0.09459121525287628,0.10927238315343857,15.7,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.8134361496890606,0.0058045276539510585,0.4721977431584158,0.012704991325541282,0.43439716312056736,0.532608695652174,0.36676646706586824,0.10364145658263306,0.8043478260869565,0.05538922155688623,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.6,1,2,SAGE,none,default,2,45954,4083292,0.8309539906947816,0.5061745389091155,0.11147872358560562,0.12873123586177826,15.6,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.8307234158310085,0.005622044903898888,0.5059081690568751,0.014508553366973634,0.46187943262411346,0.566304347826087,0.38997005988023953,0.10784313725490197,0.8369565217391305,0.05763473053892216,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.6,1,3,SAGE,none,default,2,45954,4083292,0.80691376285108,0.47318142094906446,0.08449630439281464,0.09910731017589569,15.6,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.8078301769792644,0.005569270549412745,0.47603200572904136,0.01267224704659897,0.4317375886524823,0.5293478260869565,0.36452095808383234,0.11484593837535013,0.8913043478260869,0.061377245508982034,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.6,1,1,SAGE,graph,default,2,45954,4083292,0.867446369989146,0.611830083351577,0.31912359595298767,0.41582953929901123,17.4,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.8678319084547665,0.0052349660490058686,0.6128353329368241,0.01233409839107846,0.5381205673758865,0.6597826086956522,0.45434131736526945,0.11764705882352941,0.9130434782608695,0.06287425149700598,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.6,1,2,SAGE,graph,default,2,45954,4083292,0.8741679383087184,0.640212730095416,0.33128389716148376,0.4174954891204834,17.3,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.8738273668473141,0.005243722328957176,0.6394992179208652,0.014391392742128384,0.5664893617021277,0.6945652173913044,0.4782934131736527,0.12184873949579832,0.9456521739130435,0.06511976047904192,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.6,1,3,SAGE,graph,default,2,45954,4083292,0.8642107333195117,0.6187592836721233,0.2815163731575012,0.36447674036026,17.4,88.85607147216797,90.0,161.0,307.0,0.0023501762188971043,0.7718766927719116,851,0.010140575357966662,0.8641897146521059,0.005047112799414837,0.619852640037251,0.01363413955731856,0.5469858156028369,0.6706521739130434,0.46182634730538924,0.12184873949579832,0.9456521739130435,0.06511976047904192,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.6,2,1,GCN,none,default,2,45954,4083292,0.5861543048068831,0.23297362273516933,6.508565093099605e-06,0.008080687373876572,36.1,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.5861759218150762,0.006965260055310797,0.23418919686401454,0.010152687892350395,0.2296099290780142,0.28152173913043477,0.19386227544910178,0.06722689075630252,0.5217391304347826,0.03592814371257485,0.013363028953229399,0.8181818181818182,0.006736526946107785
yelp,net_rsr,0.6,2,2,GCN,none,default,2,45954,4083292,0.5864228931393831,0.22078117241923526,7.376989742624573e-06,0.009439051151275635,36.1,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.5847371815402803,0.008791807991854056,0.21938963141215967,0.01049284458608556,0.21897163120567376,0.2684782608695652,0.18488023952095808,0.05322128851540616,0.41304347826086957,0.02844311377245509,0.008915304606240713,0.6,0.004491017964071856
yelp,net_rsr,0.6,2,3,GCN,none,default,2,45954,4083292,0.588375232096906,0.23002855241481246,9.54542792896973e-06,0.010629614815115929,36.1,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.5896171998943153,0.009229186382873136,0.23214894036507258,0.011934714452020717,0.22783687943262412,0.2793478260869565,0.19236526946107785,0.058823529411764705,0.45652173913043476,0.03143712574850299,0.010401188707280832,0.7,0.005239520958083832
yelp,net_rsr,0.6,2,1,GCN,graph,default,2,45954,4083292,0.6415385719142164,0.2839981780285137,0.0007675891392864287,0.4063948690891266,37.9,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.6410988451364403,0.007791579180972626,0.2860517331695481,0.011743120311167286,0.26861702127659576,0.3293478260869565,0.22679640718562874,0.08263305322128851,0.6413043478260869,0.04416167664670659,0.01188707280832095,0.8,0.005988023952095809
yelp,net_rsr,0.6,2,2,GCN,graph,default,2,45954,4083292,0.6489679595747406,0.29419768495121906,0.0008229133673012257,0.3499678671360016,37.9,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.6464396805206672,0.009350164220344546,0.2917322796992769,0.01387035950296293,0.2907801418439716,0.3565217391304348,0.24550898203592814,0.09103641456582633,0.7065217391304348,0.048652694610778445,0.008915304606240713,0.6,0.004491017964071856
yelp,net_rsr,0.6,2,3,GCN,graph,default,2,45954,4083292,0.6478367729916947,0.29051415796344804,0.0007096888148225844,0.38136041164398193,37.9,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.6479596735289064,0.008934848756953887,0.2915523645763712,0.013404052516661762,0.28812056737588654,0.3532608695652174,0.2432634730538922,0.0896358543417367,0.6956521739130435,0.04790419161676647,0.008915304606240713,0.6,0.004491017964071856
yelp,net_rsr,0.6,2,1,SAGE,none,default,2,45954,4083292,0.8112932104223325,0.46934815235714455,0.09673549234867096,0.11122522503137589,15.7,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.8115544137568943,0.005917135446158633,0.4693384856557848,0.013013700436186073,0.42730496453900707,0.5239130434782608,0.36077844311377244,0.10504201680672269,0.8152173913043478,0.0561377245508982,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.6,2,2,SAGE,none,default,2,45954,4083292,0.8307171298949961,0.5063003401137443,0.11125634610652924,0.12790708243846893,15.6,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.8304946686418393,0.005599155532456818,0.5059551230637195,0.014384777268076666,0.4521276595744681,0.5543478260869565,0.38173652694610777,0.11064425770308123,0.8586956521739131,0.05913173652694611,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.6,2,3,SAGE,none,default,2,45954,4083292,0.8091811857446005,0.47670722041836633,0.08717089891433716,0.0997055321931839,15.6,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.8099933725501742,0.005580415915220162,0.47933047962196335,0.012345499721883054,0.4237588652482269,0.5195652173913043,0.35778443113772457,0.10784313725490197,0.8369565217391305,0.05763473053892216,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.6,2,1,SAGE,graph,default,2,45954,4083292,0.8662381036044001,0.6118319967303367,0.31633421778678894,0.41165393590927124,17.4,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.8665863059442747,0.00530860756014121,0.6127012094949152,0.01293366723414439,0.5381205673758865,0.6597826086956522,0.45434131736526945,0.11764705882352941,0.9130434782608695,0.06287425149700598,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.6,2,2,SAGE,graph,default,2,45954,4083292,0.8749592210690635,0.6372341265789441,0.3257176876068115,0.4122920036315918,17.3,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.8745738429675456,0.005168824330432528,0.6366676499883644,0.013644896811943417,0.5531914893617021,0.6782608695652174,0.46706586826347307,0.12464985994397759,0.967391304347826,0.06661676646706587,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.6,2,3,SAGE,graph,default,2,45954,4083292,0.86326138456285,0.6178058011581742,0.2755494713783264,0.36465686559677124,17.3,88.85607147216797,90.0,161.0,311.0,0.0024372197221964598,0.7720506191253662,851,0.010140575357966662,0.863254768983986,0.0049689171681768516,0.6193531690049994,0.01365039520355836,0.5487588652482269,0.6728260869565217,0.4633233532934132,0.12464985994397759,0.967391304347826,0.06661676646706587,0.014858841010401188,1.0,0.0074850299401197605
yelp,net_rsr,0.6,3,1,GCN,none,default,2,45954,4083292,0.5913735792163128,0.23173254252384534,6.762441898899851e-06,0.007689822930842638,36.1,88.85607147216797,91.0,160.0,309.0,0.002371937269344926,0.772182822227478,845,0.010140575357966662,0.5913372069980705,0.007034244584764031,0.23375497389971325,0.010456747837081814,0.22163120567375885,0.2717391304347826,0.18712574850299402,0.06022408963585434,0.4673913043478261,0.03218562874251497,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.6,3,2,GCN,none,default,2,45954,4083292,0.5880384724441138,0.22242966502422123,8.0136242104345e-06,0.009284776635468006,36.1,88.85607147216797,91.0,160.0,309.0,0.002371937269344926,0.772182822227478,845,0.010140575357966662,0.5866934479636753,0.008405392440777676,0.22084761875570894,0.010262781946882377,0.22606382978723405,0.27717391304347827,0.19086826347305388,0.05182072829131653,0.40217391304347827,0.027694610778443114,0.008915304606240713,0.6,0.004491017964071856
yelp,net_rsr,0.6,3,3,GCN,none,default,2,45954,4083292,0.5968338590131346,0.23467179083690182,1.103786507883342e-05,0.010936887934803963,36.1,88.85607147216797,91.0,160.0,309.0,0.002371937269344926,0.772182822227478,845,0.010140575357966662,0.5975227299050094,0.009266069237502821,0.23647806523368792,0.01160306691797149,0.23049645390070922,0.2826086956521739,0.19461077844311378,0.058823529411764705,0.45652173913043476,0.03143712574850299,0.008915304606240713,0.6,0.004491017964071856
yelp,net_rsr,0.6,3,1,GCN,graph,default,2,45954,4083292,0.638864121934339,0.27991215746287407,0.0007779218722134829,0.4091235101222992,37.9,88.85607147216797,91.0,160.0,309.0,0.002371937269344926,0.772182822227478,845,0.010140575357966662,0.6388855154245945,0.007988905435715619,0.28170566547673304,0.012433550147271476,0.2632978723404255,0.32282608695652176,0.22230538922155688,0.07983193277310924,0.6195652173913043,0.04266467065868264,0.01337295690936107,0.9,0.006736526946107785
yelp,net_rsr,0.6,3,2,GCN,graph,default,2,45954,4083292,0.6469609787553202,0.29859410402409214,0.0007857783348299563,0.3509945869445801,37.9,88.85607147216797,91.0,160.0,309.0,0.002371937269344926,0.772182822227478,845,0.010140575357966662,0.6445203162291183,0.009077884805942252,0.2961300799736515,0.013458714345403447,0.28191489361702127,0.3456521739130435,0.23802395209580837,0.0938375350140056,0.7282608695652174,0.050149700598802395,0.01337295690936107,0.9,0.006736526946107785
