dataset,model,init,norm,seed,auc,auprc,val_auprc,best_epoch,train_time_s,mad,boot_auc_mean,boot_auc_std,boot_auprc_mean,boot_auprc_std,f1@90,prec@90,rec@90,f1@99,prec@99,rec@99,f1@99.9,prec@99.9,rec@99.9
amazon,GCN,xavier,pair,3,0.7840680966973101,0.25190103295618665,,-1,72.9,0.0028317004907876253,0.7845573757078477,0.016635324393763796,0.25547207419937495,0.02627735378291738,0.33663366336633666,0.28451882845188287,0.4121212121212121,0.08465608465608465,0.3333333333333333,0.048484848484848485,0.03571428571428571,1.0,0.01818181818181818
amazon,GCN,xavier,pair,4,0.8133932584269663,0.28749991414850823,,-1,72.9,0.0021460503339767456,0.8108254141333435,0.02026294948058837,0.28921182715831867,0.03155688913634878,0.37623762376237624,0.3179916317991632,0.46060606060606063,0.09523809523809523,0.375,0.05454545454545454,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,GCN,kaiming,none,0,0.7961212121212122,0.2566737962006721,0.2801993887403303,78,180.5,7.844563515391201e-05,0.7956174584265322,0.018338570178608044,0.26730445672938963,0.03098601005475356,0.33663366336633666,0.28451882845188287,0.4121212121212121,0.07407407407407407,0.2916666666666667,0.04242424242424243,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,none,1,0.7906135512427647,0.2599539645691374,,-1,72.5,5.5208314734045416e-05,0.7920167147628523,0.017401541434445746,0.2690936135440518,0.033043412719359205,0.3712871287128713,0.3138075313807531,0.45454545454545453,0.09523809523809523,0.375,0.05454545454545454,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,none,2,0.8222403813415049,0.33903989395392786,,-1,72.6,8.044231799431145e-05,0.8243925821889276,0.018206389056477534,0.34441543552040293,0.04044187421625676,0.3712871287128713,0.3138075313807531,0.45454545454545453,0.21164021164021163,0.8333333333333334,0.12121212121212122,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,GCN,kaiming,none,3,0.7960476676881172,0.27072162605838296,,-1,72.6,5.764643719885498e-05,0.7966280695748692,0.015798003965604674,0.27591989916345794,0.02983610713719085,0.3217821782178218,0.2719665271966527,0.3939393939393939,0.1164021164021164,0.4583333333333333,0.06666666666666667,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,none,4,0.8143003064351377,0.2879701085520004,,-1,72.6,9.337900701211765e-05,0.8131046246151145,0.019191398123663172,0.2906415673648861,0.03251710794077195,0.3217821782178218,0.2719665271966527,0.3939393939393939,0.13756613756613756,0.5416666666666666,0.07878787878787878,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,batch,0,0.819827034388832,0.3206303165485242,0.3434093689475266,297,181.4,0.03761398792266846,0.8194138245254325,0.01827992187972613,0.3350763139709003,0.03832450479744642,0.36633663366336633,0.30962343096234307,0.4484848484848485,0.1164021164021164,0.4583333333333333,0.06666666666666667,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,batch,1,0.8209628872999659,0.34732560849715,,-1,72.8,0.035554543137550354,0.82262449231915,0.016387207534396323,0.35444392285189336,0.03994319800825931,0.4158415841584158,0.3514644351464435,0.509090909090909,0.12698412698412698,0.5,0.07272727272727272,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,GCN,kaiming,batch,2,0.8650704800817159,0.46159531693873984,,-1,72.8,0.039274174720048904,0.866690474602475,0.016256478008111423,0.4649196662629061,0.04117263456527457,0.4504950495049505,0.3807531380753138,0.5515151515151515,0.19047619047619047,0.75,0.10909090909090909,0.03571428571428571,1.0,0.01818181818181818
amazon,GCN,kaiming,batch,3,0.83955873340143,0.3770742064026718,,-1,72.9,0.0382014624774456,0.839538874742561,0.01489511949197517,0.38069786104842973,0.03547509327074263,0.400990099009901,0.3389121338912134,0.4909090909090909,0.15873015873015872,0.625,0.09090909090909091,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,GCN,kaiming,batch,4,0.8420837589376916,0.39339683307175694,,-1,72.8,0.037027593702077866,0.8404809102563071,0.01797283988169278,0.3922090719416861,0.041334012318075104,0.4306930693069307,0.36401673640167365,0.5272727272727272,0.1693121693121693,0.6666666666666666,0.09696969696969697,0.03571428571428571,1.0,0.01818181818181818
