dataset,relation,mean_degree,n_nodes,n_edges,model,norm,init,seed,layers,auc,auprc,mad,mad_random,train_time_s,boot_auc_mean,boot_auc_std,boot_auprc_mean,boot_auprc_std,f1@90,prec@90,rec@90,f1@99,prec@99,rec@99,f1@99.9,prec@99.9,rec@99.9
amazon,net_uvu,173.6,11944,2073474,GCN,layer,default,2,2,0.870007490636704,0.5387629390251285,0.0012038687709718943,0.059249889105558395,17.8,0.8711005397940704,0.018102663843374927,0.5393801556991727,0.048260498459828216,0.5346534653465347,0.45188284518828453,0.6545454545454545,0.20105820105820105,0.7916666666666666,0.11515151515151516,0.03571428571428571,1.0,0.01818181818181818
amazon,net_uvu,173.6,11944,2073474,GCN,layer,default,3,2,0.8300388151174668,0.4946136044150999,0.0009623894584365189,0.05473793298006058,17.8,0.8282605048527282,0.020471346138322927,0.4950865089090064,0.04196075602022484,0.5,0.4225941422594142,0.6121212121212121,0.19047619047619047,0.75,0.10909090909090909,0.047337278106508875,1.0,0.024242424242424242
amazon,net_uvu,173.6,11944,2073474,GCN,graph,default,1,2,0.8666503234593121,0.5516301805512027,0.01191627699881792,0.1835363507270813,18.0,0.865172211541102,0.0153276636164065,0.551930611705891,0.03505759270758866,0.5396039603960396,0.4560669456066946,0.6606060606060606,0.2,0.76,0.11515151515151516,0.03571428571428571,1.0,0.01818181818181818
amazon,net_uvu,173.6,11944,2073474,GCN,graph,default,2,2,0.8834484167517875,0.5844246174720066,0.01285444013774395,0.18058936297893524,18.0,0.8845555002256329,0.018295112512182753,0.5829623279881168,0.04586703353433823,0.5891089108910891,0.497907949790795,0.7212121212121212,0.21164021164021163,0.8333333333333334,0.12121212121212122,0.03571428571428571,1.0,0.01818181818181818
amazon,net_uvu,173.6,11944,2073474,GCN,graph,default,3,2,0.8613905345590738,0.5597247191874426,0.014043979346752167,0.20279555022716522,18.0,0.8597148278548152,0.018044506007242368,0.5607567048980796,0.04158480605517497,0.5693069306930693,0.4811715481171548,0.696969696969697,0.20105820105820105,0.7916666666666666,0.11515151515151516,0.047337278106508875,1.0,0.024242424242424242
amazon,net_uvu,173.6,11944,2073474,GAT,none,default,1,2,0.8190275791624106,0.31049028957739394,0.002556630177423358,0.041845496743917465,31.4,0.8160793346794822,0.01938016170887788,0.3114223728704203,0.03760624539966565,0.3465346534653465,0.2928870292887029,0.42424242424242425,0.1693121693121693,0.6666666666666666,0.09696969696969697,0.03571428571428571,1.0,0.01818181818181818
amazon,net_uvu,173.6,11944,2073474,GAT,none,default,2,2,0.9151433435478379,0.6422461607938804,0.008096911944448948,0.0559166856110096,31.8,0.9155241655671911,0.013626553923559229,0.6423677288037284,0.03862486526702301,0.6138613861386139,0.5188284518828452,0.7515151515151515,0.2328042328042328,0.9166666666666666,0.13333333333333333,0.03571428571428571,1.0,0.01818181818181818
amazon,net_uvu,173.6,11944,2073474,GAT,none,default,3,2,0.8466176370446034,0.4397139956809823,0.003583580022677779,0.04345883056521416,31.7,0.8465327213619029,0.019459091804768416,0.44149231333642674,0.041111990209729256,0.4801980198019802,0.40585774058577406,0.5878787878787879,0.14814814814814814,0.5833333333333334,0.08484848484848485,0.058823529411764705,1.0,0.030303030303030304
amazon,net_uvu,173.6,11944,2073474,GAT,layer,default,1,2,0.8427170582226762,0.4028912830913947,0.002430626656860113,0.04752451553940773,31.9,0.8421665169707232,0.014853103261004624,0.4023511758945133,0.03559923915296152,0.4306930693069307,0.36401673640167365,0.5272727272727272,0.20105820105820105,0.7916666666666666,0.11515151515151516,0.03571428571428571,1.0,0.01818181818181818
amazon,net_uvu,173.6,11944,2073474,GAT,layer,default,2,2,0.9251753489955736,0.6348148802115342,0.022657830268144608,0.1495576649904251,32.0,0.9248420207258888,0.012628936733171678,0.6353550555413976,0.03908964004710876,0.6287128712871287,0.5313807531380753,0.7696969696969697,0.2328042328042328,0.9166666666666666,0.13333333333333333,0.03571428571428571,1.0,0.01818181818181818
amazon,net_uvu,173.6,11944,2073474,GAT,layer,default,3,2,0.7917916241062308,0.4344920504282592,0.00036816098145209253,0.02544928900897503,32.0,0.7897767110625948,0.021964700446435354,0.43375963911096965,0.03836481856710724,0.4801980198019802,0.40585774058577406,0.5878787878787879,0.1693121693121693,0.6666666666666666,0.09696969696969697,0.058823529411764705,1.0,0.030303030303030304
amazon,net_uvu,173.6,11944,2073474,GAT,graph,default,1,2,0.8716281920326865,0.5058556514164316,0.06402213126420975,0.2395758330821991,32.2,0.8699785583621032,0.017128947975279588,0.5098003593880249,0.04326225338509605,0.5148514851485149,0.4351464435146444,0.6303030303030303,0.19047619047619047,0.75,0.10909090909090909,0.03571428571428571,1.0,0.01818181818181818
amazon,net_uvu,173.6,11944,2073474,GAT,graph,default,2,2,0.92088253319714,0.6549714749627963,0.05133885517716408,0.27257025241851807,32.2,0.9211560744601905,0.0129730991354151,0.653477100268,0.03879800620596211,0.6287128712871287,0.5313807531380753,0.7696969696969697,0.2222222222222222,0.875,0.12727272727272726,0.03571428571428571,1.0,0.01818181818181818
amazon,net_uvu,173.6,11944,2073474,GAT,graph,default,3,2,0.877658835546476,0.5789144280916073,0.04863313212990761,0.25814467668533325,32.2,0.8762072492791259,0.01857855355982464,0.5769119515824868,0.043623298976391944,0.5495049504950495,0.46443514644351463,0.6727272727272727,0.2328042328042328,0.9166666666666666,0.13333333333333333,0.03571428571428571,1.0,0.01818181818181818
amazon,net_uvu,173.6,11944,2073474,SAGE,none,default,1,2,0.9214599931903302,0.7728201720674179,0.10859577357769012,0.08877960592508316,7.0,0.9211261527917121,0.015382163849428745,0.7735855185542434,0.03483795084224713,0.6336633663366337,0.5355648535564853,0.7757575757575758,0.44954128440366975,0.9245283018867925,0.296969696969697,0.44954128440366975,0.9245283018867925,0.296969696969697
amazon,net_uvu,173.6,11944,2073474,SAGE,none,default,2,2,0.945378277153558,0.8249035908768365,0.14441104233264923,0.12754802405834198,7.0,0.9453531234740722,0.010414812197680255,0.8226759448189707,0.02938296426011197,0.6633663366336634,0.5606694560669456,0.8121212121212121,0.40384615384615385,0.9767441860465116,0.2545454545454545,0.40384615384615385,0.9767441860465116,0.2545454545454545
amazon,net_uvu,173.6,11944,2073474,SAGE,none,default,3,2,0.938614913176711,0.7942766400161803,0.1383412927389145,0.10498366504907608,7.0,0.9395577229311692,0.010339819452951211,0.8006025161238115,0.03261414701681346,0.6534653465346535,0.5523012552301255,0.8,0.25263157894736843,0.96,0.14545454545454545,0.17582417582417584,0.9411764705882353,0.09696969696969697
amazon,net_uvu,173.6,11944,2073474,SAGE,layer,default,1,2,0.9417963908750424,0.8043134676729747,0.05309233441948891,0.12016875296831131,7.0,0.9409184971331669,0.009616399044769153,0.8044439831003222,0.028764334193934628,0.6485148514851485,0.5481171548117155,0.793939393939394,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.058823529411764705,1.0,0.030303030303030304
amazon,net_uvu,173.6,11944,2073474,SAGE,layer,default,2,2,0.9553203949608444,0.8637689552840739,0.06584540754556656,0.13945050537586212,7.0,0.9552979210732552,0.010932930780210707,0.862377084441447,0.02394884032002253,0.6881188118811881,0.5815899581589958,0.8424242424242424,0.25396825396825395,1.0,0.14545454545454545,0.047337278106508875,1.0,0.024242424242424242
amazon,net_uvu,173.6,11944,2073474,SAGE,layer,default,3,2,0.9410691181477698,0.7949134015210773,0.10824587196111679,0.19183161854743958,7.0,0.9425657110221565,0.010725773383902432,0.797675145340619,0.030839196710858406,0.6485148514851485,0.5481171548117155,0.793939393939394,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.07017543859649122,1.0,0.03636363636363636
amazon,net_uvu,173.6,11944,2073474,SAGE,graph,default,1,2,0.9717861763704461,0.8386795415550432,0.16417428851127625,0.27249351143836975,7.3,0.9717108279297696,0.005627580368046874,0.8411287401588752,0.03195540920688765,0.7079207920792079,0.5983263598326359,0.8666666666666667,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.06976744186046512,0.8571428571428571,0.03636363636363636
amazon,net_uvu,173.6,11944,2073474,SAGE,graph,default,2,2,0.9781763704460333,0.886174800827264,0.13692504167556763,0.2503426671028137,7.3,0.9780738554858357,0.0058196504031841866,0.8848025133739468,0.02384157186559755,0.7227722772277227,0.6108786610878661,0.8848484848484849,0.25396825396825395,1.0,0.14545454545454545,0.08139534883720931,1.0,0.04242424242424243
amazon,net_uvu,173.6,11944,2073474,SAGE,graph,default,3,2,0.970387470207695,0.8411420096159818,0.12000198662281036,0.22359293699264526,7.3,0.9706601350249103,0.006119076225107779,0.8456646698053676,0.02902334370392069,0.693069306930693,0.5857740585774058,0.8484848484848485,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.1452513966480447,0.9285714285714286,0.07878787878787878
amazon,net_usu,597.2,11944,7132958,GCN,none,default,1,2,0.7800313244807626,0.25006612870592143,0.0001678867411101237,0.01402843277901411,59.3,0.7811534435947549,0.0170032210081778,0.2518620382917153,0.03136832734596105,0.29207920792079206,0.24686192468619247,0.3575757575757576,0.12698412698412698,0.5,0.07272727272727272,0.03571428571428571,1.0,0.01818181818181818
amazon,net_usu,597.2,11944,7132958,GCN,none,default,2,2,0.7926591760299626,0.3200737247264164,0.00022322077711578459,0.015247155912220478,59.3,0.7953548791628091,0.019127883414890662,0.32826081528313417,0.037533345525259075,0.3069306930693069,0.2594142259414226,0.37575757575757573,0.20105820105820105,0.7916666666666666,0.11515151515151516,0.03571428571428571,1.0,0.01818181818181818
amazon,net_usu,597.2,11944,7132958,GCN,none,default,3,2,0.7828178413346953,0.31883149495874386,0.0001544822589494288,0.013856817968189716,59.3,0.7838541334925877,0.017279459158946076,0.32125107053233043,0.035434749745581896,0.3118811881188119,0.26359832635983266,0.38181818181818183,0.21164021164021163,0.8333333333333334,0.12121212121212122,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,net_usu,597.2,11944,7132958,GCN,layer,default,1,2,0.7435369424582907,0.21458303599851994,0.0009453096427023411,0.02825559675693512,59.5,0.7447818539566586,0.017927522169851107,0.21921182453695612,0.02888903786058328,0.23267326732673269,0.19665271966527198,0.28484848484848485,0.1164021164021164,0.4583333333333333,0.06666666666666667,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,net_usu,597.2,11944,7132958,GCN,layer,default,2,2,0.7564181137214844,0.28023201028409467,0.001243744045495987,0.029518375173211098,59.5,0.7590578985333625,0.019967209866154724,0.2882106071037647,0.035083581325152914,0.27722772277227725,0.23430962343096234,0.3393939393939394,0.17989417989417988,0.7083333333333334,0.10303030303030303,0.03571428571428571,1.0,0.01818181818181818
amazon,net_usu,597.2,11944,7132958,GCN,layer,default,3,2,0.7587279536942457,0.27798223233421815,0.0008974744705483317,0.026995595544576645,59.5,0.7591853772951673,0.018899409069635966,0.282154288176494,0.032764910362970585,0.25742574257425743,0.2175732217573222,0.3151515151515151,0.19047619047619047,0.75,0.10909090909090909,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,net_usu,597.2,11944,7132958,GCN,graph,default,1,2,0.8230112359550562,0.3882009061183599,0.023524228483438492,0.16697952151298523,59.8,0.8240370824371206,0.01659625163573746,0.3907241758580477,0.0385825545533384,0.400990099009901,0.3389121338912134,0.4909090909090909,0.1693121693121693,0.6666666666666666,0.09696969696969697,0.03571428571428571,1.0,0.01818181818181818
amazon,net_usu,597.2,11944,7132958,GCN,graph,default,2,2,0.8397330609465441,0.43771425511081125,0.027673272415995598,0.18790291249752045,59.7,0.8416547343089072,0.017228005220397438,0.4466169373964777,0.04259839934780299,0.3811881188118812,0.32217573221757323,0.4666666666666667,0.2222222222222222,0.875,0.12727272727272726,0.03571428571428571,1.0,0.01818181818181818
amazon,net_usu,597.2,11944,7132958,GCN,graph,default,3,2,0.8388450800136193,0.4043417257308798,0.027737122029066086,0.2037966251373291,59.8,0.8407620090641883,0.015315602155105959,0.41110778281577603,0.03930291689915881,0.39603960396039606,0.33472803347280333,0.48484848484848486,0.19047619047619047,0.75,0.10909090909090909,0.03571428571428571,1.0,0.01818181818181818
amazon,net_usu,597.2,11944,7132958,GAT,none,default,1,2,0.6209860401770515,0.1109875920891611,0.06477421522140503,0.20981886982917786,108.9,0.6227419970801374,0.02279480619571949,0.11559433483553554,0.015559245350272173,0.15346534653465346,0.1297071129707113,0.18787878787878787,0.04950495049504951,0.13513513513513514,0.030303030303030304,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,net_usu,597.2,11944,7132958,GAT,none,default,2,2,0.8890268981954373,0.4654701984134595,0.007216459605842829,0.032480474561452866,110.0,0.8896847961022354,0.01582957208844589,0.4737767649433476,0.04212614139647769,0.5346534653465347,0.45188284518828453,0.6545454545454545,0.15873015873015872,0.625,0.09090909090909091,0.03571428571428571,1.0,0.01818181818181818
amazon,net_usu,597.2,11944,7132958,GAT,none,default,3,2,0.6032168879809329,0.11466380994678377,0.04804743081331253,0.15405604243278503,109.5,0.6032609889655675,0.02348213936387748,0.11936679211255338,0.018690914112692587,0.12871287128712872,0.1087866108786611,0.15757575757575756,0.042328042328042326,0.16666666666666666,0.024242424242424242,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,net_usu,597.2,11944,7132958,GAT,layer,default,1,2,0.7441225740551582,0.1974179214704766,0.0030489929486066103,0.03585761785507202,110.6,0.746413278656031,0.018856257532079163,0.20269042064642895,0.02441053718915617,0.27722772277227725,0.23430962343096234,0.3393939393939394,0.09523809523809523,0.375,0.05454545454545454,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,net_usu,597.2,11944,7132958,GAT,layer,default,2,2,0.934855975485189,0.6159050948666516,0.03971165791153908,0.19037912786006927,111.0,0.9344033202421329,0.0109674985730954,0.6223457522721338,0.04045437778606177,0.6336633663366337,0.5355648535564853,0.7757575757575758,0.17989417989417988,0.7083333333333334,0.10303030303030303,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,net_usu,597.2,11944,7132958,GAT,layer,default,3,2,0.70157848144365,0.1805784819203167,0.0061531104147434235,0.06157013028860092,110.8,0.7019518374987812,0.020281783086150692,0.18540624488271168,0.02773447046354944,0.22772277227722773,0.19246861924686193,0.2787878787878788,0.10582010582010581,0.4166666666666667,0.06060606060606061,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,net_usu,597.2,11944,7132958,GAT,graph,default,1,2,0.7652216547497448,0.22990821074882578,0.027592938393354416,0.1734248250722885,110.6,0.7661538224994124,0.018672815259399112,0.23687604555998834,0.026345036313516767,0.2871287128712871,0.24267782426778242,0.3515151515151515,0.12698412698412698,0.5,0.07272727272727272,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,net_usu,597.2,11944,7132958,GAT,graph,default,2,2,0.9095103847463397,0.495972982979914,0.025598613545298576,0.15842485427856445,111.2,0.910596758262286,0.013053467098975405,0.5048294967310689,0.04016581292941962,0.5643564356435643,0.4769874476987448,0.6909090909090909,0.17989417989417988,0.7083333333333334,0.10303030303030303,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,net_usu,597.2,11944,7132958,GAT,graph,default,3,2,0.7591392577459992,0.2492267951370062,0.03431975096464157,0.2014215886592865,111.1,0.7606246923543475,0.019166029623860926,0.2557405581910931,0.029634120972115267,0.29207920792079206,0.24686192468619247,0.3575757575757576,0.12698412698412698,0.5,0.07272727272727272,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,net_usu,597.2,11944,7132958,SAGE,none,default,1,2,0.941959822948587,0.8064971793888656,0.10407494753599167,0.1211189329624176,22.9,0.9412614305454846,0.012548754591082975,0.8077103858108186,0.033626708369947925,0.6633663366336634,0.5606694560669456,0.8121212121212121,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.09195402298850575,0.8888888888888888,0.048484848484848485
amazon,net_usu,597.2,11944,7132958,SAGE,none,default,2,2,0.9602778345250256,0.8710140884909112,0.1187577024102211,0.15385191142559052,22.8,0.9595661566059975,0.009056361508156453,0.8688763970862722,0.025665543373687493,0.7178217821782178,0.606694560669456,0.8787878787878788,0.25396825396825395,1.0,0.14545454545454545,0.058823529411764705,1.0,0.030303030303030304
amazon,net_usu,597.2,11944,7132958,SAGE,none,default,3,2,0.9275723527408919,0.7897913074550063,0.12866444885730743,0.14150339365005493,22.9,0.9294928430263586,0.014698261720240899,0.7971820961613504,0.03291078318227677,0.6435643564356436,0.5439330543933054,0.7878787878787878,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.17582417582417584,0.9411764705882353,0.09696969696969697
amazon,net_usu,597.2,11944,7132958,SAGE,layer,default,1,2,0.9374926796050391,0.8201769566118895,0.08778876066207886,0.2058551013469696,23.0,0.9373499910856161,0.012965728780136736,0.8216892046421737,0.031331479207542784,0.6732673267326733,0.5690376569037657,0.8242424242424242,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.03571428571428571,1.0,0.01818181818181818
amazon,net_usu,597.2,11944,7132958,SAGE,layer,default,2,2,0.9593707865168539,0.8771286419577184,0.09011854976415634,0.1985812932252884,23.0,0.9594936204817032,0.00958318267342255,0.8774019109481337,0.022291777904790304,0.693069306930693,0.5857740585774058,0.8484848484848485,0.25396825396825395,1.0,0.14545454545454545,0.03571428571428571,1.0,0.01818181818181818
amazon,net_usu,597.2,11944,7132958,SAGE,layer,default,3,2,0.9535444330949949,0.8379759155390135,0.12191915512084961,0.23196709156036377,22.9,0.9546761007313177,0.009018598921081365,0.8427688789819271,0.026357352883019994,0.6831683168316832,0.5774058577405857,0.8363636363636363,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.03571428571428571,1.0,0.01818181818181818
amazon,net_usu,597.2,11944,7132958,SAGE,graph,default,1,2,0.9738876404494382,0.8528810465401088,0.18690165877342224,0.2996690571308136,23.2,0.9737772431206748,0.0060890541276054505,0.8550034884466204,0.0314753010994243,0.7178217821782178,0.606694560669456,0.8787878787878788,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.05847953216374269,0.8333333333333334,0.030303030303030304
amazon,net_usu,597.2,11944,7132958,SAGE,graph,default,2,2,0.9790943139257745,0.8962923781644,0.15627187490463257,0.2742045521736145,23.1,0.9790601983662911,0.006187456880581442,0.8953901429484021,0.02270802106924773,0.7277227722772277,0.6150627615062761,0.8909090909090909,0.25396825396825395,1.0,0.14545454545454545,0.08139534883720931,1.0,0.04242424242424243
amazon,net_usu,597.2,11944,7132958,SAGE,graph,default,3,2,0.9707075246850528,0.8556176957555555,0.1495610773563385,0.2801750600337982,23.2,0.9720537851590706,0.005954970044332852,0.8619010895055957,0.028118818033478918,0.7227722772277227,0.6108786610878661,0.8848484848484849,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.1348314606741573,0.9230769230769231,0.07272727272727272
amazon,homo,736.5,11944,8796784,GCN,none,default,1,2,0.7890936329588014,0.24835279138876273,5.43129317520652e-05,0.0005910596810281277,73.3,0.7906297486754602,0.01740586868175432,0.25736697903231126,0.030891220005562083,0.35148514851485146,0.29707112970711297,0.4303030303030303,0.07407407407407407,0.2916666666666667,0.04242424242424243,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,homo,736.5,11944,8796784,GCN,none,default,2,2,0.8214177732379979,0.3185828092309382,7.655975787201896e-05,0.0008945336448960006,73.0,0.823707677666284,0.018361620304721313,0.3257842430126901,0.037499769190998185,0.3712871287128713,0.3138075313807531,0.45454545454545453,0.12698412698412698,0.5,0.07272727272727272,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,homo,736.5,11944,8796784,GCN,none,default,3,2,0.7952604698672116,0.2668994675422718,5.5274402257055044e-05,0.0006169629632495344,72.9,0.7958913837835092,0.015776326490262442,0.2722161505276228,0.028729338523383097,0.31683168316831684,0.26778242677824265,0.3878787878787879,0.13756613756613756,0.5416666666666666,0.07878787878787878,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,homo,736.5,11944,8796784,GCN,layer,default,1,2,0.775605039155601,0.22672363647439747,0.0008749210392124951,0.01058416347950697,73.2,0.7768214846305738,0.01615613684296427,0.23517371480420513,0.03247318101209418,0.2722772277227723,0.2301255230125523,0.3333333333333333,0.13756613756613756,0.5416666666666666,0.07878787878787878,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,homo,736.5,11944,8796784,GCN,layer,default,2,2,0.7922179094313927,0.30023309193514586,0.0010817599250003695,0.013249530456960201,73.0,0.7946679893597309,0.018896049513037264,0.3047906029403577,0.037546409788907074,0.32673267326732675,0.27615062761506276,0.4,0.21164021164021163,0.8333333333333334,0.12121212121212122,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,homo,736.5,11944,8796784,GCN,layer,default,3,2,0.7815212802179095,0.23271178544639842,0.0008496571681462228,0.010208271443843842,73.2,0.7825881308075247,0.01650713571765599,0.23767859193331214,0.027438522060787028,0.29207920792079206,0.24686192468619247,0.3575757575757576,0.12698412698412698,0.5,0.07272727272727272,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,homo,736.5,11944,8796784,GCN,graph,default,1,2,0.8176207013959823,0.3454132926826528,0.019222702831029892,0.11207771301269531,73.4,0.8192440006321497,0.016578610513102002,0.3524675126604238,0.041032665179693235,0.400990099009901,0.3389121338912134,0.4909090909090909,0.14814814814814814,0.5833333333333334,0.08484848484848485,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,homo,736.5,11944,8796784,GCN,graph,default,2,2,0.8455948246510044,0.40257233313978896,0.021127864718437195,0.11667726188898087,73.5,0.8475450673618754,0.01761106906343394,0.40862712310323396,0.039757053316842754,0.4306930693069307,0.36401673640167365,0.5272727272727272,0.1693121693121693,0.6666666666666666,0.09696969696969697,0.03571428571428571,1.0,0.01818181818181818
amazon,homo,736.5,11944,8796784,GCN,graph,default,3,2,0.821918964930201,0.34041768816691315,0.022502541542053223,0.1285628229379654,73.4,0.8223583638444845,0.015605874834389737,0.34603718606115924,0.03496172806828291,0.40594059405940597,0.34309623430962344,0.49696969696969695,0.14814814814814814,0.5833333333333334,0.08484848484848485,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,homo,736.5,11944,8796784,GAT,none,default,1,2,0.6715846101464079,0.14600552388957197,0.003361677285283804,0.009998351335525513,134.4,0.6693711129433411,0.02441132494820186,0.1489525454488607,0.018975518048492797,0.26666666666666666,0.225,0.32727272727272727,0.06282722513089005,0.23076923076923078,0.03636363636363636,0.03428571428571429,0.3,0.01818181818181818
amazon,homo,736.5,11944,8796784,GAT,none,default,2,2,0.903030303030303,0.6664529791229472,0.013036767952144146,0.035334669053554535,135.7,0.9021543129678957,0.016189875390995877,0.6652667474326308,0.0381120982741664,0.6138613861386139,0.5188284518828452,0.7515151515151515,0.2328042328042328,0.9166666666666666,0.13333333333333333,0.03571428571428571,1.0,0.01818181818181818
amazon,homo,736.5,11944,8796784,GAT,none,default,3,2,0.682949948927477,0.14759483545019791,0.004591295029968023,0.008902664296329021,134.9,0.678033962830746,0.020314388697291845,0.14842785739039002,0.017597632820996134,0.21287128712871287,0.1799163179916318,0.2606060606060606,0.042105263157894736,0.16,0.024242424242424242,0.03488372093023256,0.42857142857142855,0.01818181818181818
amazon,homo,736.5,11944,8796784,GAT,layer,default,1,2,0.7556077630234934,0.21184981006679293,0.0002711527340579778,0.0020531537011265755,136.1,0.7591260076619037,0.018043663508873535,0.22002179234349645,0.025384869295017497,0.26732673267326734,0.22594142259414227,0.32727272727272727,0.13756613756613756,0.5416666666666666,0.07878787878787878,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,homo,736.5,11944,8796784,GAT,layer,default,2,2,0.9482655771195097,0.7818681569921586,0.03521718084812164,0.11961176991462708,137.0,0.9482006582718315,0.010546894377867818,0.7819038893579159,0.031361387892748484,0.6782178217821783,0.5732217573221757,0.8303030303030303,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.03571428571428571,1.0,0.01818181818181818
amazon,homo,736.5,11944,8796784,GAT,layer,default,3,2,0.7582553626149132,0.2254643500712973,0.0005035665235482156,0.003455082420259714,136.7,0.7574417055967936,0.019000321434653564,0.22879958860560556,0.02842537707424399,0.2722772277227723,0.2301255230125523,0.3333333333333333,0.15873015873015872,0.625,0.09090909090909091,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,homo,736.5,11944,8796784,GAT,graph,default,1,2,0.8074960844399045,0.2884012531279,0.1517864316701889,0.2787294387817383,136.5,0.8067441104338339,0.017245480770799872,0.29273355723624095,0.03395403630146903,0.3465346534653465,0.2928870292887029,0.42424242424242425,0.15873015873015872,0.625,0.09090909090909091,0.03571428571428571,1.0,0.01818181818181818
amazon,homo,736.5,11944,8796784,GAT,graph,default,2,2,0.9490037453183521,0.8620816404718409,0.016688477247953415,0.07224436104297638,137.2,0.948178484027444,0.01074797092425842,0.8595145278304279,0.023075204522659862,0.7128712871287128,0.602510460251046,0.8727272727272727,0.25396825396825395,1.0,0.14545454545454545,0.03571428571428571,1.0,0.01818181818181818
amazon,homo,736.5,11944,8796784,GAT,graph,default,3,2,0.6544092611508343,0.1456066319107103,0.0859040915966034,0.1859276294708252,137.0,0.655293076180187,0.026176772076286974,0.15298594532213491,0.017405025291631383,0.21287128712871287,0.1799163179916318,0.2606060606060606,0.031746031746031744,0.125,0.01818181818181818,0.011904761904761904,0.3333333333333333,0.006060606060606061
amazon,homo,736.5,11944,8796784,SAGE,none,default,1,2,0.8527436159346271,0.7068665411740078,0.11025871336460114,0.08535470813512802,28.1,0.8511014276964671,0.02042959947470049,0.7087189314384363,0.03819461726861547,0.5742574257425742,0.48535564853556484,0.703030303030303,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.047058823529411764,0.8,0.024242424242424242
amazon,homo,736.5,11944,8796784,SAGE,none,default,2,2,0.9495267279536942,0.8640697858222767,0.12428037077188492,0.10008084774017334,28.2,0.9475661052047044,0.013331020914245777,0.8620125384883234,0.026812305224763078,0.7029702970297029,0.5941422594142259,0.8606060606060606,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.058823529411764705,1.0,0.030303030303030304
amazon,homo,736.5,11944,8796784,SAGE,none,default,3,2,0.9205597548518897,0.7908803844760335,0.13089676201343536,0.09706521779298782,28.1,0.9210349997544391,0.01550114772661527,0.7982297749644137,0.035473748586087504,0.6633663366336634,0.5606694560669456,0.8121212121212121,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.08092485549132948,0.875,0.04242424242424243
amazon,homo,736.5,11944,8796784,SAGE,layer,default,1,2,0.9511842015662241,0.8250100685119142,0.09568905830383301,0.1727474480867386,28.3,0.9510800408727137,0.009739955863197845,0.8263908592720033,0.032222739166317065,0.6732673267326733,0.5690376569037657,0.8242424242424242,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.12429378531073447,0.9166666666666666,0.06666666666666667
amazon,homo,736.5,11944,8796784,SAGE,layer,default,2,2,0.9638379298604018,0.8829205034917528,0.09267737716436386,0.16067053377628326,28.2,0.9638725313960336,0.00839454879227464,0.8822527890475536,0.02235518225961967,0.7128712871287128,0.602510460251046,0.8727272727272727,0.25396825396825395,1.0,0.14545454545454545,0.03571428571428571,1.0,0.01818181818181818
amazon,homo,736.5,11944,8796784,SAGE,layer,default,3,2,0.9520980592441266,0.8231784771177207,0.13031411170959473,0.20663520693778992,28.3,0.9532933733032714,0.009365229661160247,0.8296343491090813,0.03170758844067054,0.6732673267326733,0.5690376569037657,0.8242424242424242,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.023809523809523808,0.6666666666666666,0.012121212121212121
amazon,homo,736.5,11944,8796784,SAGE,graph,default,1,2,0.9748409942117807,0.8519315133306805,0.18519587814807892,0.2698991894721985,28.4,0.9748489264878244,0.005688988355005394,0.8549564802162612,0.0308301428957671,0.7178217821782178,0.606694560669456,0.8787878787878788,0.24338624338624337,0.9583333333333334,0.1393939393939394,0.05847953216374269,0.8333333333333334,0.030303030303030304
